"Nombre restaurante","Rating","Cantidad reviews","Dirección","Teléfono","Sitio web","Categoría","Google Maps URL","Latitud","Longitud","Comuna","Región","País","Fuente","Fecha extracción","Calidad dato","Es restaurante válido","Instagram URL","Instagram Usuario","Facebook URL","TikTok URL","Tiene Redes","Calidad Redes","Está en Uber Eats","URL Uber Eats","Confianza Uber Eats","Está en PedidosYa","URL PedidosYa","Confianza PedidosYa","Está en Rappi","URL Rappi","Confianza Rappi","Observaciones"
"Restaurante Peruvian","4.4","97","Av. Amsterdam 1664, 3345659 Curicó, Maule","9 6403 5028","","Restaurante peruano","https://www.google.com/maps/place/Restaurante+Peruvian/data=!4m7!3m6!1s0x966457235ce103cf:0x4d0344c3e7ea5eb!8m2!3d-34.9621278!4d-71.2022538!16s%2Fg%2F11nxcdmm76!19sChIJzwPhXCNXZJYR66V-Pkw00AQ?authuser=0&hl=es-419&rclk=1","-34.9621278","-71.2022538","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-25","Parcial","Sí","","","","","","","","","","","","","","","",""
"Ají criollo de Curico","4.6","77","isabel la catolica 392 Curicó, 3343807 Maule, Curicó, Maule","9 7121 5452","","Restaurante","https://www.google.com/maps/place/Aj%C3%AD+criollo+de+Curico/data=!4m7!3m6!1s0x966457e42b683f4b:0x9056921874731942!8m2!3d-34.9852575!4d-71.2245606!16s%2Fg%2F11rr5j3jf7!19sChIJSz9oK-RXZJYRQhlzdBiSVpA?authuser=0&hl=es-419&rclk=1","-34.9852575","-71.2245606","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-25","Parcial","Sí","","","","","","","","","","","","","","","",""
"ComoRoble Restaurant","4.7","569","Longitudinal Sur, Curicó, Romeral, Maule","9 9449 1072","","Restaurante","https://www.google.com/maps/place/ComoRoble+Restaurant/data=!4m7!3m6!1s0x9664f809c6e11b3d:0x887c8c479ee63490!8m2!3d-34.960998!4d-71.1910314!16s%2Fg%2F11f57s2shf!19sChIJPRvhxgn4ZJYRkDTmnkeMfIg?authuser=0&hl=es-419&rclk=1","-34.960998","-71.1910314","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-25","Parcial","Sí","","","","","","","","","","","","","","","",""
"La Vizcaya Curicó","5.0","25","Av. España 215, Local 4, 3340000 Curicó, Maule","9 2724 5151","https://www.instagram.com/lavizcaya.curico","Restaurante de cocina española","https://www.google.com/maps/place/La+Vizcaya+Curic%C3%B3/data=!4m7!3m6!1s0x9664576c93ab7fc7:0xd439b67218823c36!8m2!3d-34.9861526!4d-71.2283424!16s%2Fg%2F11xkwk5ydv!19sChIJx3-rk2xXZJYRNjyCGHK2OdQ?authuser=0&hl=es-419&rclk=1","-34.9861526","-71.2283424","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","",""
"Lungo Restaurante y Cafetería","4.8","154","Av. España 734, 3340000 Curicó, Maule","9 7545 3633","http://lungo.cl/carta-restaurante","Cafetería","https://www.google.com/maps/place/Lungo+Restaurante+y+Cafeter%C3%ADa/data=!4m7!3m6!1s0x966457115e8eb7f7:0xde6ecfb1c763127c!8m2!3d-34.9854289!4d-71.2250875!16s%2Fg%2F11y1rvfcl4!19sChIJ97eOXhFXZJYRfBJjx7HPbt4?authuser=0&hl=es-419&rclk=1","-34.9854289","-71.2250875","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","No","","","","","","","","","","","","","","","","Revisar: parece cafeteria; Revisar: parece cafe"
"Brasas Mall Curicó","4.3","26","Av. O´Higgins 287, Curicó, Maule","","","Restaurante familiar","https://www.google.com/maps/place/Brasas+Mall+Curic%C3%B3/data=!4m7!3m6!1s0x9664570028e0b217:0x57c616f40cd9e524!8m2!3d-34.9908641!4d-71.2441545!16s%2Fg%2F11y6k6_2fl!19sChIJF7LgKABXZJYRJOXZDPQWxlc?authuser=0&hl=es-419&rclk=1","-34.9908641","-71.2441545","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-25","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible"
"Estadio Español de Curico","4.5","370","Av. España 802, 3340000 Curicó, Maule","(75) 231 0383","http://estadioespanolcurico.cl/web/","Restaurante","https://www.google.com/maps/place/Estadio+Espa%C3%B1ol+de+Curico/data=!4m7!3m6!1s0x966457b0b172e3e3:0x8571f3c83e9634be!8m2!3d-34.9853057!4d-71.2229919!16s%2Fg%2F1td8_b42!19sChIJ4-NysbBXZJYRvjSWPsjzcYU?authuser=0&hl=es-419&rclk=1","-34.9853057","-71.2229919","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","",""
"Club Italiano","4.6","52","Estado 531, 3341796 Curicó, Maule","(75) 231 0482","","Restaurante","https://www.google.com/maps/place/Club+Italiano/data=!4m7!3m6!1s0x966457081121c371:0xfd60816305af93f0!8m2!3d-34.9860617!4d-71.2418227!16s%2Fg%2F11h9y66mm0!19sChIJccMhEQhXZJYR8JOvBWOBYP0?authuser=0&hl=es-419&rclk=1","-34.9860617","-71.2418227","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-25","Parcial","Sí","","","","","","","","","","","","","","","",""
"Restaurant Chino El León Dorado","4.5","63","Carrera 7, 3341735 Curicó, Maule","9 8494 8366","","Restaurante","https://www.google.com/maps/place/Restaurant+Chino+El+Le%C3%B3n+Dorado/data=!4m7!3m6!1s0x966457a5f8854d1d:0x812b648301ea7c41!8m2!3d-34.9853675!4d-71.2334501!16s%2Fg%2F11tsjyt70j!19sChIJHU2F-KVXZJYRQXzqAYNkK4E?authuser=0&hl=es-419&rclk=1","-34.9853675","-71.2334501","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-25","Parcial","Sí","","","","","","","","","","","","","","","",""
"Marivá Restaurant","4.8","6","Av. España 692, 3341853 Curicó, Maule","","https://toteat.shop/r/cl/Mariva/22804/checkin/menu","Restaurante","https://www.google.com/maps/place/Mariv%C3%A1+Restaurant/data=!4m7!3m6!1s0x9664570043d01c99:0x772b77f7070e01ab!8m2!3d-34.9857874!4d-71.2263104!16s%2Fg%2F11nbnj4x3c!19sChIJmRzQQwBXZJYRqwEOB_d3K3c?authuser=0&hl=es-419&rclk=1","-34.9857874","-71.2263104","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-25","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible"
