"Nombre restaurante","Rating","Cantidad reviews","Dirección","Teléfono","Sitio web","Categoría","Google Maps URL","Latitud","Longitud","Comuna","Región","País","Fuente","Fecha extracción","Calidad dato","Es restaurante válido","Instagram URL","Instagram Usuario","Facebook URL","TikTok URL","Tiene Redes","Calidad Redes","Está en Uber Eats","URL Uber Eats","Confianza Uber Eats","Está en PedidosYa","URL PedidosYa","Confianza PedidosYa","Está en Rappi","URL Rappi","Confianza Rappi","Observaciones"
"Giratorio","4.5","90","Av. Nueva Providencia 2250, 7500000 Providencia, Región Metropolitana","9 4247 3940","http://giratorio.cl/","Restaurante","https://www.google.com/maps/place/Giratorio/@-33.421721,-70.6085958,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf68c0b11a77:0x2943c2e12a71bae4!8m2!3d-33.421721!4d-70.6085958!16s%2Fg%2F1hjhbv_h4?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.421721","-70.6085958","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"Carrer Nou","4.6","26","Miguel Claro 1802, 7501394 Providencia, Región Metropolitana","(2) 2727 1161","https://www.facebook.com/CarrerNouCL/","Restaurante de cocina española","https://www.google.com/maps/place/Carrer+Nou/@-33.4455205,-70.6168304,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf814b9705a5:0x7d584a20336bdc9!8m2!3d-33.4455205!4d-70.6168304!16s%2Fg%2F11ckqrj8n1?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.4455205","-70.6168304","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"Ay Mi Madre Restobar Providencia","4.4","479","Gral Flores 218, 7750000 Providencia, Región Metropolitana","9 4497 8597","https://linktr.ee/Aymimadrecl","Pub restaurante","https://www.google.com/maps/place/Ay+Mi+Madre+Restobar+Providencia/data=!4m7!3m6!1s0x9662cf31549a0e2f:0xe91ba3c5bee359c3!8m2!3d-33.426514!4d-70.6200915!16s%2Fg%2F11n08wt6lj!19sChIJLw6aVDHPYpYRw1njvsWjG-k?authuser=0&hl=es-419&rclk=1","-33.426514","-70.6200915","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"Restaurante Peumayen - Comida Chilena Santiago","4.5","93","Constitución 136, 7520367 Providencia, Región Metropolitana","","https://www.peumayenchile.cl/","Restaurante chileno","https://www.google.com/maps/place/Restaurante+Peumayen+-+Comida+Chilena+Santiago/data=!4m7!3m6!1s0x9662c59aa16db1dd:0x1766370983bcca20!8m2!3d-33.4328182!4d-70.6350162!16s%2Fg%2F11b6z1sxl8!19sChIJ3bFtoZrFYpYRIMq8gwk3Zhc?authuser=0&hl=es-419&rclk=1","-33.4328182","-70.6350162","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible"
"Le Flaubert","4.5","692","Orrego Luco 125, 7510105 Providencia, Región Metropolitana","9 9820 6921","https://leflaubert.cl/","Restaurante","https://www.google.com/maps/place/Le+Flaubert/@-33.4221115,-70.6128618,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf66f40e9c4b:0x1436ab6a7739daf5!8m2!3d-33.4221115!4d-70.6128618!16s%2Fg%2F1tz72lg5?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.4221115","-70.6128618","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"La Brava Restaurant","4.6","171","Av. Providencia 1713, 7500528 Providencia, Región Metropolitana","9 3644 3842","https://rest.nuvy.cl/la-brava","Restaurante","https://www.google.com/maps/place/La+Brava+Restaurant/@-33.4268293,-70.6150193,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf0007137975:0xfef2a0c7b5929a5c!8m2!3d-33.4268293!4d-70.6150193!16s%2Fg%2F11xn6z0qkj?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.4268293","-70.6150193","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"Del Beto Restaurant","4.3","57","Manuel Montt 1828, 7501280 Providencia, Región Metropolitana","(2) 2209 0206","http://delbeto.cl/","Restaurante chileno","https://www.google.com/maps/place/Del+Beto+Restaurant/@-33.4444713,-70.6141735,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf83ed3d8115:0xa4d5d3532a0430e8!8m2!3d-33.4444713!4d-70.6141735!16s%2Fg%2F1tj6w0d9?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.4444713","-70.6141735","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"Bar Liguria Manuel Montt","4.3","18","Av. Providencia 1353, 7500575 Santiago, Providencia, Región Metropolitana","","http://www.liguria.cl/","Restaurante","https://www.google.com/maps/place/Bar+Liguria+Manuel+Montt/@-33.4284996,-70.6191305,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf62e6a64093:0x7a36ab4eafc5b3a7!8m2!3d-33.4284996!4d-70.6191305!16s%2Fg%2F1hhm352mj?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.4284996","-70.6191305","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible"
"Eladio Restaurant Providencia","4.4","99","Av. Nueva Providencia 2250, 7510086 Providencia, Región Metropolitana","9 9530 4537","http://www.eladio.cl/","Restaurante","https://www.google.com/maps/place/Eladio+Restaurant+Providencia/data=!4m7!3m6!1s0x9662cf68bef264ff:0xeb1ffbda7ce6dec6!8m2!3d-33.421716!4d-70.6085802!16s%2Fg%2F1v2kymky!19sChIJ_2TyvmjPYpYRxt7mfNr7H-s?authuser=0&hl=es-419&rclk=1","-33.421716","-70.6085802","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"La Bifería","4.4","28","065, Av. Pedro de Valdivia, Providencia, Santiago, Región Metropolitana","(2) 2231 4677","https://www.labiferia.cl/","Restaurante especializado en filetes","https://www.google.com/maps/place/La+Bifer%C3%ADa/data=!4m7!3m6!1s0x9662cf668887840f:0xca13f08fa4fcfd86!8m2!3d-33.4228831!4d-70.6128602!16s%2Fg%2F12hyf2gfj!19sChIJD4SHiGbPYpYRhv38pI_wE8o?authuser=0&hl=es-419&rclk=1","-33.4228831","-70.6128602","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"Honua Poke Bar","4.6","139","Av. Las Condes 7134, 7560678 Las Condes, Región Metropolitana","(2) 2884 1768","https://honuapoke.cl/","Restaurante hawaiano","https://www.google.com/maps/place/Honua+Poke+Bar/data=!4m7!3m6!1s0x9662cf30d24d21fd:0x9717b0273fc65fdd!8m2!3d-33.404444!4d-70.557352!16s%2Fg%2F11gfp18h9k!19sChIJ_SFN0jDPYpYR3V_GPyewF5c?authuser=0&hl=es-419&rclk=1","-33.404444","-70.557352","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"Alemán Experto Providencia","4.3","86","Av. Pedro de Valdivia 1683, 7510592 Providencia, Región Metropolitana","(2) 2906 2538","https://www.alemanexperto.cl/","Restaurante alemán","https://www.google.com/maps/place/Alem%C3%A1n+Experto+Providencia/data=!4m7!3m6!1s0x9662cf77dacbcaed:0xab19042c0872b629!8m2!3d-33.438253!4d-70.607706!16s%2Fg%2F11clsv2mfr!19sChIJ7crL2nfPYpYRKbZyCCwEGas?authuser=0&hl=es-419&rclk=1","-33.438253","-70.607706","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"sabko namaste","4.9","601","Manuel Montt 1584, 7501149 Providencia, Región Metropolitana","9 5887 9021","https://www.sabkonamaste.cl/","Restaurante indio","https://www.google.com/maps/place/sabko+namaste/@-33.4423407,-70.6147669,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf849b8941f3:0x338c0521d76c0517!8m2!3d-33.4423407!4d-70.6147669!16s%2Fg%2F11rxmh52ny?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.4423407","-70.6147669","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"Lusitano","4.3","387","Antonio Bellet 345, 7500025 Providencia, Región Metropolitana","9 7648 8018","http://www.lusitano.cl/","Restaurante","https://www.google.com/maps/place/Lusitano/@-33.4245811,-70.6190324,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cfcd7e310725:0xf3f2dc9b2c4c325!8m2!3d-33.4245811!4d-70.6190324!16s%2Fg%2F11n2n3y5wr?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.4245811","-70.6190324","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"Rishtedar Providencia","4.5","40","Holanda 160, 7510021 Providencia, Región Metropolitana","(2) 2231 3257","http://www.rishtedar.cl/","Restaurante indio","https://www.google.com/maps/place/Rishtedar+Providencia/data=!4m7!3m6!1s0x9662cf6c0972185b:0x8e07f728978b72df!8m2!3d-33.4207131!4d-70.60342!16s%2Fg%2F1tk_qgtb!19sChIJWxhyCWzPYpYR33KLlyj3B44?authuser=0&hl=es-419&rclk=1","-33.4207131","-70.60342","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
"Papelón Sabroso","4.4","14","Dentro de la plaza, del lado de - Av. Providencia 1669, 7500540 Providencia, Región Metropolitana","9 9169 1222","https://www.papelonsabroso.com/pedir","Restaurante","https://www.google.com/maps/place/Papel%C3%B3n+Sabroso/@-33.4271201,-70.6155139,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf6483b2a03b:0xe2687b20d03f3b7f!8m2!3d-33.4271201!4d-70.6155139!16s%2Fg%2F11c1m_dxch?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D","-33.4271201","-70.6155139","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","",""
