"Nombre restaurante","Rating","Cantidad reviews","Dirección","Teléfono","Sitio web","Categoría","Google Maps URL","Latitud","Longitud","Comuna","Región","País","Fuente","Fecha extracción","Calidad dato","Es restaurante válido","Instagram URL","Instagram Usuario","Facebook URL","TikTok URL","Tiene Redes","Calidad Redes","Está en Uber Eats","URL Uber Eats","Confianza Uber Eats","Está en PedidosYa","URL PedidosYa","Confianza PedidosYa","Está en Rappi","URL Rappi","Confianza Rappi","Observaciones"
"La Caleta de Don Chuma","4.3","249","Av. Vicuña Mackenna 10197, Local 3, La Florida, Región Metropolitana","(2) 2614 5107","","Restaurante","https://www.google.com/maps/place/La+Caleta+de+Don+Chuma/data=!4m7!3m6!1s0x9662d0c521288777:0x43817670a73eee44!8m2!3d-33.551873!4d-70.587242!16s%2Fg%2F11ddxvpj91!19sChIJd4coIcXQYpYRRO4-p3B2gUM?authuser=0&hl=es-419&rclk=1","-33.551873","-70.587242","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","",""
"Restaurant La Abuely","4.0","563","Av. Vicuña Mackenna 9987, 8250721 La Florida, Región Metropolitana","9 3696 6118","","Restaurante","https://www.google.com/maps/place/Restaurant+La+Abuely/data=!4m7!3m6!1s0x9662d0c49efb8c47:0xaab136974c576b03!8m2!3d-33.5491741!4d-70.5876885!16s%2Fg%2F11g6yz_6gb!19sChIJR4z7nsTQYpYRA2tXTJc2sao?authuser=0&hl=es-419&rclk=1","-33.5491741","-70.5876885","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","",""
"MEGA AJISECO LA FLORIDA 8961","4.5","30","Av. La Florida 8961, 8241429 La Florida, Región Metropolitana","9 3104 6615","http://www.elajiseco.cl/","Restaurante peruano","https://www.google.com/maps/place/MEGA+AJISECO+LA+FLORIDA+8961/data=!4m7!3m6!1s0x9662d1942458681b:0x2af542540066ebdd!8m2!3d-33.5332063!4d-70.5748729!16s%2Fg%2F11tf8gq63b!19sChIJG2hYJJTRYpYR3etmAFRC9So?authuser=0&hl=es-419&rclk=1","-33.5332063","-70.5748729","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"El Estribo","4.7","209","Manutara 10606, 8310024 La Florida, Región Metropolitana","(2) 3341 7737","","Restaurante","https://www.google.com/maps/place/El+Estribo/@-33.5559548,-70.5917283,17z/data=!3m1!4b1!4m6!3m5!1s0x9662d133b394bd4f:0xcb13d2321151ca64!8m2!3d-33.5559548!4d-70.5917283!16s%2Fg%2F11g_y5k1md?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-33.5559548","-70.5917283","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","",""
"La Cocina de Gaby","4.4","594","Sta. Amalia 1396, 8240000 La Florida, Región Metropolitana","(41) 313 4529","http://www.lacocinadegaby.com/","Restaurante","https://www.google.com/maps/place/La+Cocina+de+Gaby/@-33.5435071,-70.5719253,17z/data=!3m1!4b1!4m6!3m5!1s0x9662d1312d6c5fb1:0xb634a6553cf6c978!8m2!3d-33.5435071!4d-70.5719253!16s%2Fg%2F11flkghtz_?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-33.5435071","-70.5719253","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"Sabrosura","3.7","15","Av. San José de la Estrella 22, parad.23, 8310006 La Florida, Región Metropolitana","","","Hamburguesería","https://www.google.com/maps/place/Sabrosura/@-33.5532399,-70.5861815,17z/data=!3m1!4b1!4m6!3m5!1s0x9662d1007e1676b7:0x4631cc0815cc56f7!8m2!3d-33.5532399!4d-70.5861815!16s%2Fg%2F11vr289qz6?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-33.5532399","-70.5861815","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Sin teléfono","No","","","","","","","","","","","","","","","","Revisar: parece hamburgueseria; Sin teléfono visible"
"Chinito Dice","4.6","518","Av. Vicuña Mackenna 10197, La Florida, Región Metropolitana","(2) 2282 0462","https://flow.page/chinitodice?fbclid=PAZXh0bgNhZW0CMTEAAaaxsw8mGik9E_eBiWJJOUPh7fVcb24HKNgnD4W8RLzQupuUashdMyEfy9w_aem_Mo-6t576wmaFeoljx0EUHw","Restaurante chino","https://www.google.com/maps/place/Chinito+Dice/data=!4m7!3m6!1s0x9662d0001977171d:0x967b231f539179fd!8m2!3d-33.5518725!4d-70.5872416!16s%2Fg%2F1thw7yhn!19sChIJHRd3GQDQYpYR_XmRUx8je5Y?authuser=0&hl=es-419&rclk=1","-33.5518725","-70.5872416","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"El Zócalo Cocina Mexicana - La Florida","4.1","309","Enrique Olivares 3189, 8290305 La Florida, Región Metropolitana","9 4543 7001","http://www.elzocalo.cl/","Restaurante","https://www.google.com/maps/place/El+Z%C3%B3calo+Cocina+Mexicana+-+La+Florida/@-33.5400067,-70.5596077,17z/data=!3m1!4b1!4m6!3m5!1s0x9662d1be294a7d55:0xaab20e8c6b122a8c!8m2!3d-33.5400067!4d-70.5596077!16s%2Fg%2F11rpczx24q?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-33.5400067","-70.5596077","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"Sabor X2 La Florida","4.6","429","Serafín Zamora 87, 8240000 La Florida, Región Metropolitana","9 2205 1954","http://www.saborx2.cl/","Restaurante","https://www.google.com/maps/place/Sabor+X2+La+Florida/data=!4m7!3m6!1s0x9662d1eb98d949d3:0xed7775e8b16f208!8m2!3d-33.5205823!4d-70.5995334!16s%2Fg%2F11vlxfg6nt!19sChIJ00nZmOvRYpYRCPIWi1531w4?authuser=0&hl=es-419&rclk=1","-33.5205823","-70.5995334","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"12 Food, La Florida","4.4","89","Perú 10047, 8240000 La Florida, Región Metropolitana","9 5467 2148","https://www.instagram.com/12foodlaflorida/?hl=es-la","Restaurante","https://www.google.com/maps/place/12+Food,+La+Florida/data=!4m7!3m6!1s0x9662d109cd97fa03:0x2c1e122440b54e76!8m2!3d-33.5486896!4d-70.5831831!16s%2Fg%2F11rwmftnj8!19sChIJA_qXzQnRYpYRdk61QCQSHiw?authuser=0&hl=es-419&rclk=1","-33.5486896","-70.5831831","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"El Hoyo","4.4","349","Froilán Roa 7205, 8240000 La Florida, Región Metropolitana","9 4790 0994","https://elhoyo1912.cl/","Restaurante chileno","https://www.google.com/maps/place/El+Hoyo/data=!4m7!3m6!1s0x9662d1cf3385455d:0xe395a204c2c76415!8m2!3d-33.5171712!4d-70.5972765!16s%2Fg%2F11sv720cml!19sChIJXUWFM8_RYpYRFWTHwgSileM?authuser=0&hl=es-419&rclk=1","-33.5171712","-70.5972765","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"Nagai Sushi La Florida","4.5","115","Av. Vicuña Mackenna Ote. 10706, 8301163 Santiago, La Florida, Región Metropolitana","(2) 2891 8862","","Restaurante de sushi","https://www.google.com/maps/place/Nagai+Sushi+La+Florida/@-33.556756,-70.5856981,17z/data=!3m1!4b1!4m6!3m5!1s0x9662d0d1d48d902d:0x1e19b02ad00dc61a!8m2!3d-33.556756!4d-70.5856981!16s%2Fg%2F11c37lv_gl?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-33.556756","-70.5856981","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Parcial","Sí","","","","","","","","","","","","","","","",""
