"Nombre restaurante","Rating","Cantidad reviews","Dirección","Teléfono","Sitio web","Categoría","Google Maps URL","Latitud","Longitud","Comuna","Región","País","Fuente","Fecha extracción","Calidad dato","Es restaurante válido","Instagram URL","Instagram Usuario","Facebook URL","TikTok URL","Tiene Redes","Calidad Redes","Está en Uber Eats","URL Uber Eats","Confianza Uber Eats","Está en PedidosYa","URL PedidosYa","Confianza PedidosYa","Está en Rappi","URL Rappi","Confianza Rappi","Observaciones"
"Casaluz Restaurant","4.5","05","Av. Italia 805, 7501184 Providencia, Región Metropolitana","9 8328 3329","https://www.casaluzrestaurant.cl/","Restaurante","https://www.google.com/maps/place/Casaluz+Restaurant/@-33.4421855,-70.6264657,17z/data=!3m1!4b1!4m6!3m5!1s0x9662c581e19870c3:0x9be183df6be6387c!8m2!3d-33.4421855!4d-70.6264657!16s%2Fg%2F1tx16kc6?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-33.4421855","-70.6264657","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"Giratorio","4.5","88","Av. Nueva Providencia 2250, 7500000 Providencia, Región Metropolitana","9 4247 3940","http://giratorio.cl/","Restaurante","https://www.google.com/maps/place/Giratorio/data=!4m7!3m6!1s0x9662cf68c0b11a77:0x2943c2e12a71bae4!8m2!3d-33.421721!4d-70.6085958!16s%2Fg%2F1hjhbv_h4!19sChIJdxqxwGjPYpYR5LpxKuHCQyk?authuser=0&hl=es-419&rclk=1","-33.421721","-70.6085958","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"Carrer Nou","4.6","26","Miguel Claro 1802, 7501394 Providencia, Región Metropolitana","(2) 2727 1161","https://www.facebook.com/CarrerNouCL/","Restaurante de cocina española","https://www.google.com/maps/place/Carrer+Nou/data=!4m7!3m6!1s0x9662cf814b9705a5:0x7d584a20336bdc9!8m2!3d-33.4455205!4d-70.6168304!16s%2Fg%2F11ckqrj8n1!19sChIJpQWXS4HPYpYRyb02A6KE1Qc?authuser=0&hl=es-419&rclk=1","-33.4455205","-70.6168304","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"Restaurante Peumayen - Comida Chilena Santiago","4.5","91","Constitución 136, 7520367 Providencia, Región Metropolitana","","https://www.peumayenchile.cl/","Restaurante chileno","https://www.google.com/maps/place/Restaurante+Peumayen+-+Comida+Chilena+Santiago/data=!4m7!3m6!1s0x9662c59aa16db1dd:0x1766370983bcca20!8m2!3d-33.4328182!4d-70.6350162!16s%2Fg%2F11b6z1sxl8!19sChIJ3bFtoZrFYpYRIMq8gwk3Zhc?authuser=0&hl=es-419&rclk=1","-33.4328182","-70.6350162","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible"
"Le Flaubert","4.5","682","Orrego Luco 125, 7510105 Providencia, Región Metropolitana","9 9820 6921","https://leflaubert.cl/","Restaurante","https://www.google.com/maps/place/Le+Flaubert/data=!4m7!3m6!1s0x9662cf66f40e9c4b:0x1436ab6a7739daf5!8m2!3d-33.4221115!4d-70.6128618!16s%2Fg%2F1tz72lg5!19sChIJS5wO9GbPYpYR9do5d2qrNhQ?authuser=0&hl=es-419&rclk=1","-33.4221115","-70.6128618","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"La Brava Restaurant","4.6","171","Av. Providencia 1713, 7500528 Providencia, Región Metropolitana","9 3644 3842","https://rest.nuvy.cl/la-brava","Restaurante","https://www.google.com/maps/place/La+Brava+Restaurant/@-33.4268293,-70.6150193,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf0007137975:0xfef2a0c7b5929a5c!8m2!3d-33.4268293!4d-70.6150193!16s%2Fg%2F11xn6z0qkj?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-33.4268293","-70.6150193","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"Del Beto Restaurant","4.3","56","Manuel Montt 1828, 7501280 Providencia, Región Metropolitana","(2) 2209 0206","http://delbeto.cl/","Restaurante chileno","https://www.google.com/maps/place/Del+Beto+Restaurant/@-33.4444713,-70.6141735,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf83ed3d8115:0xa4d5d3532a0430e8!8m2!3d-33.4444713!4d-70.6141735!16s%2Fg%2F1tj6w0d9?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-33.4444713","-70.6141735","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"Eladio Restaurant Providencia","4.4","98","Av. Nueva Providencia 2250, 7510086 Providencia, Región Metropolitana","9 9530 4537","http://www.eladio.cl/","Restaurante","https://www.google.com/maps/place/Eladio+Restaurant+Providencia/data=!4m7!3m6!1s0x9662cf68bef264ff:0xeb1ffbda7ce6dec6!8m2!3d-33.421716!4d-70.6085802!16s%2Fg%2F1v2kymky!19sChIJ_2TyvmjPYpYRxt7mfNr7H-s?authuser=0&hl=es-419&rclk=1","-33.421716","-70.6085802","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"Bar Liguria Manuel Montt","4.3","16","Av. Providencia 1353, 7500575 Santiago, Providencia, Región Metropolitana","","http://www.liguria.cl/","Restaurante","https://www.google.com/maps/place/Bar+Liguria+Manuel+Montt/@-33.4284996,-70.6191305,17z/data=!3m1!4b1!4m6!3m5!1s0x9662cf62e6a64093:0x7a36ab4eafc5b3a7!8m2!3d-33.4284996!4d-70.6191305!16s%2Fg%2F1hhm352mj?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-33.4284996","-70.6191305","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible"
"La Bifería","4.4","27","065, Av. Pedro de Valdivia, Providencia, Santiago, Región Metropolitana","(2) 2231 4677","https://www.labiferia.cl/","Restaurante especializado en filetes","https://www.google.com/maps/place/La+Bifer%C3%ADa/data=!4m7!3m6!1s0x9662cf668887840f:0xca13f08fa4fcfd86!8m2!3d-33.4228831!4d-70.6128602!16s%2Fg%2F12hyf2gfj!19sChIJD4SHiGbPYpYRhv38pI_wE8o?authuser=0&hl=es-419&rclk=1","-33.4228831","-70.6128602","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"Pal´Mar Restaurant","4.9","73","Condell 621, 7500000 Providencia, Región Metropolitana","9 9677 1812","http://www.palmarr.com/","Marisquería","https://www.google.com/maps/place/Pal%C2%B4Mar+Restaurant/data=!4m7!3m6!1s0x9662c532355eb9f1:0x50a389fa5e63504d!8m2!3d-33.4408405!4d-70.627778!16s%2Fg%2F11sh7rl04_!19sChIJ8bleNTLFYpYRTVBjXvqJo1A?authuser=0&hl=es-419&rclk=1","-33.4408405","-70.627778","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"TPM BAR Barrio Italia","3.9","652","Av. Italia 1226, 7501297 Providencia, Región Metropolitana","9 7649 3292","http://www.tpmbar.cl/","Bar restaurante","https://www.google.com/maps/place/TPM+BAR+Barrio+Italia/data=!4m7!3m6!1s0x9662c56cf0e6687b:0xa1a3e66c58d204a2!8m2!3d-33.4458846!4d-70.6250865!16s%2Fg%2F11shy38b39!19sChIJe2jm8GzFYpYRogTSWGzmo6E?authuser=0&hl=es-419&rclk=1","-33.4458846","-70.6250865","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"Bar Porfirio","4.5","922","Manuel Montt 697, 7500972 Providencia, Región Metropolitana","9 3391 9721","https://barporfirio.com/","Restaurante","https://www.google.com/maps/place/Bar+Porfirio/data=!4m7!3m6!1s0x9662cf96ce215003:0xc98947b728875671!8m2!3d-33.4346145!4d-70.6168949!16s%2Fg%2F11j0hsv5fl!19sChIJA1AhzpbPYpYRcVaHKLdHick?authuser=0&hl=es-419&rclk=1","-33.4346145","-70.6168949","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Completo","Sí","","","","","","","","","","","","","","","",""
"OCULTO BEERGARDEN","4.6","16","Gral. Salvo 38, 7500 669, 7500669 Providencia, Región Metropolitana","","http://www.oculto.cl/","Restaurante","https://www.google.com/maps/place/OCULTO+BEERGARDEN/@-33.4334369,-70.625374,17z/data=!3m1!4b1!4m6!3m5!1s0x9662c5a37ed8cbd3:0x765c5a48fc6c3aac!8m2!3d-33.4334369!4d-70.625374!16s%2Fg%2F11jmwrpqk4?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D","-33.4334369","-70.625374","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-22","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible"
